Time,Rented Bike Count,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Â°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),FunctioningDay0,FunctioningDay1,Holiday0,Holiday1,Season0,Season1,Season2,Season3
2017-12-08 10:00:00,261,-5.3,44,2.8,1516,-15.6,0.63,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 11:00:00,310,-3.7,39,1.4,1595,-15.6,0.93,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 12:00:00,355,-2.0,30,1.4,1728,-17.3,1.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 13:00:00,354,-1.7,28,1.8,1963,-17.8,1.22,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 14:00:00,350,-1.3,27,3.1,1906,-17.9,1.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 15:00:00,362,-0.8,26,3.3,1977,-17.9,0.87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 16:00:00,401,-1.1,24,3.4,2000,-19.1,0.56,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 17:00:00,500,-2.4,30,2.7,2000,-17.6,0.18,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 18:00:00,752,-3.1,33,1.2,2000,-17.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 19:00:00,477,-3.3,35,1.1,2000,-16.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 20:00:00,384,-3.3,34,1.5,2000,-16.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 21:00:00,336,-3.3,35,0.5,2000,-16.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 22:00:00,347,-3.4,39,1.2,2000,-15.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-08 23:00:00,275,-3.5,43,0.9,2000,-14.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 00:00:00,267,-3.5,48,0.9,1967,-12.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 01:00:00,296,-4.1,49,0.6,2000,-13.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 02:00:00,237,-4.7,50,0.7,1983,-13.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 03:00:00,169,-4.3,47,0.6,1992,-13.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 04:00:00,96,-4.3,49,0.7,2000,-13.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 05:00:00,56,-4.7,49,0.8,1999,-13.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 06:00:00,76,-5.1,53,0.9,1975,-13.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 07:00:00,127,-5.5,56,0.8,1950,-12.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 08:00:00,222,-5.4,56,0.7,1940,-12.8,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 09:00:00,291,-4.7,48,1.0,1784,-14.0,0.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 10:00:00,273,-2.2,42,1.3,1646,-13.4,0.61,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 11:00:00,351,0.0,45,1.1,1500,-10.5,0.89,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 12:00:00,427,2.4,40,0.8,1809,-9.8,1.05,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 13:00:00,431,3.9,36,2.0,1702,-9.8,1.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 14:00:00,486,4.7,32,2.2,1948,-10.6,1.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 15:00:00,569,5.2,30,2.0,1963,-11.0,0.84,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 16:00:00,546,4.4,33,1.6,1963,-10.5,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 17:00:00,481,3.5,37,1.8,1963,-9.8,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 18:00:00,384,2.5,41,1.0,1974,-9.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 19:00:00,275,1.5,48,0.4,1878,-8.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 20:00:00,298,0.8,51,1.4,1848,-8.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 21:00:00,321,-0.1,55,0.7,1654,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 22:00:00,289,-0.5,55,0.6,1655,-8.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-09 23:00:00,265,-0.1,54,1.3,1570,-8.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 00:00:00,326,-0.2,55,1.0,1629,-8.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 01:00:00,280,-0.2,54,0.5,1747,-8.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 02:00:00,243,0.2,52,0.7,1726,-8.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 03:00:00,169,0.3,53,0.5,1748,-8.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 04:00:00,71,0.4,52,1.6,1816,-8.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 05:00:00,13,0.3,74,1.0,178,-3.7,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 06:00:00,9,-0.5,90,0.9,91,-1.9,0.0,2.5,2.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 07:00:00,20,-0.4,92,1.1,121,-1.5,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 08:00:00,35,-0.2,90,1.2,378,-1.6,0.0,0.0,4.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 09:00:00,31,0.2,90,1.0,305,-1.2,0.0,1.6,4.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 10:00:00,19,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 11:00:00,58,0.9,92,0.9,137,-0.2,0.03,0.0,3.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 12:00:00,119,2.3,88,0.3,245,0.5,0.28,0.0,3.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 13:00:00,182,3.3,87,1.1,230,1.3,0.54,0.0,2.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 14:00:00,235,4.2,85,0.7,325,1.8,0.65,0.0,1.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 15:00:00,180,6.7,63,4.5,715,0.1,0.35,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 16:00:00,214,5.4,71,3.5,622,0.5,0.2,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 17:00:00,226,3.6,65,4.3,1061,-2.3,0.03,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 18:00:00,210,2.0,61,3.0,2000,-4.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 19:00:00,181,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 20:00:00,165,0.6,57,3.9,1954,-6.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 21:00:00,167,0.0,59,3.0,1862,-7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 22:00:00,152,-1.0,56,4.7,2000,-8.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-10 23:00:00,148,-1.4,43,4.3,2000,-12.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 00:00:00,125,-2.5,39,3.4,2000,-14.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 01:00:00,111,-3.4,36,3.8,2000,-16.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 02:00:00,67,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 03:00:00,45,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 04:00:00,44,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 05:00:00,86,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 06:00:00,136,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 07:00:00,325,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 08:00:00,653,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 09:00:00,326,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 10:00:00,212,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 11:00:00,226,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 12:00:00,247,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 13:00:00,241,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 14:00:00,253,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 15:00:00,269,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 16:00:00,277,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 17:00:00,361,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 18:00:00,557,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 19:00:00,371,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 20:00:00,254,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 21:00:00,266,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 22:00:00,222,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-11 23:00:00,174,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 00:00:00,133,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 01:00:00,127,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 02:00:00,95,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 03:00:00,54,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 04:00:00,46,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 05:00:00,65,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 06:00:00,104,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 07:00:00,280,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 08:00:00,580,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 09:00:00,275,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 10:00:00,184,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 11:00:00,201,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 12:00:00,228,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 13:00:00,225,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 14:00:00,258,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 15:00:00,250,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 16:00:00,248,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 17:00:00,305,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 18:00:00,529,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 19:00:00,350,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 20:00:00,260,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 21:00:00,270,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 22:00:00,256,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-12 23:00:00,173,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 00:00:00,168,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 01:00:00,183,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 02:00:00,120,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 03:00:00,79,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 04:00:00,41,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 05:00:00,68,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 06:00:00,109,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 07:00:00,310,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 08:00:00,591,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 09:00:00,340,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 10:00:00,202,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 11:00:00,251,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 12:00:00,267,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 13:00:00,251,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 14:00:00,240,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 15:00:00,240,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 16:00:00,278,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 17:00:00,392,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 18:00:00,537,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 19:00:00,373,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 20:00:00,263,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 21:00:00,271,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 22:00:00,271,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-13 23:00:00,174,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 00:00:00,171,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 01:00:00,170,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 02:00:00,107,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 03:00:00,80,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 04:00:00,52,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 05:00:00,62,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 06:00:00,108,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 07:00:00,279,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 08:00:00,621,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 09:00:00,305,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 10:00:00,189,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 11:00:00,247,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 12:00:00,278,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 13:00:00,282,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 14:00:00,294,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 15:00:00,301,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 16:00:00,335,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 17:00:00,382,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 18:00:00,612,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 19:00:00,410,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 20:00:00,277,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 21:00:00,316,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 22:00:00,309,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-14 23:00:00,211,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 00:00:00,227,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 01:00:00,241,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 02:00:00,162,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 03:00:00,110,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 04:00:00,69,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 05:00:00,68,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 06:00:00,129,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 07:00:00,285,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 08:00:00,658,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 09:00:00,330,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 10:00:00,221,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 11:00:00,279,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 12:00:00,309,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 13:00:00,325,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 14:00:00,329,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 15:00:00,342,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 16:00:00,354,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 17:00:00,464,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 18:00:00,682,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-12-15 19:00:00,451,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
